vidId,frameNum,timestamp,detectedObjId,label,score,bbox
vid1,40,1.668333333,0,couch,0.178992495,"[0.0, 0.0, 224.0, 132.69583129882812]"
vid1,40,1.668333333,1,bowl,0.151398018,"[1.062048316001892, 3.885324716567993, 222.30799865722656, 113.86983489990234]"
vid1,40,1.668333333,2,dining table,0.129228532,"[1.3396215438842773, 6.696527004241943, 224.0, 129.6776123046875]"
vid1,40,1.668333333,3,sink,0.119374432,"[0.0, 8.276363372802734, 224.0, 131.93756103515625]"
vid1,40,1.668333333,4,car,0.114620201,"[0.0, 0.0, 224.0, 145.70765686035156]"
vid1,40,1.668333333,5,cat,0.070142776,"[52.76860809326172, 0.0, 221.28453063964844, 126.91290283203125]"
vid1,50,2.085416667,0,couch,0.178848311,"[0.0, 0.0, 224.0, 132.89019775390625]"
vid1,50,2.085416667,1,bowl,0.130559921,"[1.5771703720092773, 3.702510356903076, 219.7091522216797, 125.68987274169922]"
vid1,50,2.085416667,2,dining table,0.129614219,"[1.666379451751709, 6.829387664794922, 224.0, 129.9857177734375]"
vid1,50,2.085416667,3,sink,0.121979766,"[0.0, 8.35114860534668, 224.0, 132.1221923828125]"
vid1,50,2.085416667,4,car,0.106969818,"[0.0, 0.0, 224.0, 143.11257934570312]"
vid1,50,2.085416667,5,cat,0.071035638,"[2.243511915206909, 0.0, 185.12355041503906, 124.46768951416016]"
vid1,60,2.5025,0,couch,0.184802145,"[0.0, 0.0, 224.0, 148.22024536132812]"
vid1,60,2.5025,1,dining table,0.133413807,"[1.7594678401947021, 6.792469501495361, 224.0, 130.49087524414062]"
vid1,60,2.5025,2,bowl,0.130630434,"[1.7080700397491455, 3.736480712890625, 219.4652862548828, 125.97730255126953]"
vid1,60,2.5025,3,car,0.130553752,"[0.0, 0.0, 224.0, 144.9457550048828]"
vid1,60,2.5025,4,sink,0.117821254,"[0.0, 8.064227104187012, 224.0, 132.4888916015625]"
vid1,60,2.5025,5,cat,0.072367601,"[51.294002532958984, 0.0, 221.1077880859375, 127.41543579101562]"
vid1,70,2.919583333,0,couch,0.181918621,"[0.0, 0.0, 224.0, 148.3914337158203]"
vid1,70,2.919583333,1,dining table,0.134020373,"[1.6946630477905273, 6.8265767097473145, 224.0, 130.6460723876953]"
vid1,70,2.919583333,2,bowl,0.129052714,"[1.6769665479660034, 3.7461066246032715, 219.88510131835938, 126.04995727539062]"
vid1,70,2.919583333,3,car,0.12876682,"[0.0, 0.0, 224.0, 145.0186309814453]"
vid1,70,2.919583333,4,sink,0.117365211,"[0.0, 7.939291954040527, 224.0, 132.60824584960938]"
vid1,70,2.919583333,5,cat,0.072094642,"[50.28255844116211, 0.0, 221.21749877929688, 127.69723510742188]"
vid1,70,2.919583333,6,traffic light,0.054461598,"[10.559895515441895, 98.32062530517578, 23.487415313720703, 121.1830062866211]"
vid1,80,3.336666667,0,couch,0.185123309,"[0.0, 0.0, 224.0, 133.09414672851562]"
vid1,80,3.336666667,1,car,0.131353408,"[0.0, 0.0, 224.0, 144.43026733398438]"
vid1,80,3.336666667,2,dining table,0.117528595,"[0.0, 12.56882381439209, 223.14968872070312, 137.01849365234375]"
vid1,80,3.336666667,3,sink,0.115378223,"[0.0, 8.13230037689209, 224.0, 132.32855224609375]"
vid1,80,3.336666667,4,bowl,0.100462273,"[0.5597692728042603, 9.08601188659668, 220.94979858398438, 132.4451904296875]"
vid1,80,3.336666667,5,traffic light,0.084344387,"[11.26488208770752, 98.1862564086914, 23.39238739013672, 121.02134704589844]"
vid1,80,3.336666667,6,cat,0.070527554,"[50.587989807128906, 0.0, 221.29090881347656, 127.41854095458984]"
vid1,90,3.75375,0,couch,0.153757021,"[0.0, 0.0, 224.0, 146.8884735107422]"
vid1,90,3.75375,1,car,0.109362766,"[0.0, 0.0, 224.0, 143.55889892578125]"
vid1,90,3.75375,2,dining table,0.107372373,"[2.2767858505249023, 7.79533576965332, 218.42294311523438, 129.95840454101562]"
vid1,90,3.75375,3,bowl,0.099071749,"[8.376484870910645, 4.160116672515869, 222.09165954589844, 125.37692260742188]"
vid1,90,3.75375,4,sink,0.087092876,"[0.0, 2.128497362136841, 224.0, 143.83041381835938]"
vid1,90,3.75375,5,cat,0.070446834,"[2.3401122093200684, 0.0, 184.197998046875, 125.07383728027344]"
vid1,90,3.75375,6,traffic light,0.057624098,"[11.517894744873047, 98.02670288085938, 23.344863891601562, 121.292236328125]"
vid1,100,4.170833333,0,couch,0.180205658,"[0.0, 0.0, 224.0, 133.3519287109375]"
vid1,100,4.170833333,1,car,0.132579625,"[0.0, 0.0, 224.0, 145.34645080566406]"
vid1,100,4.170833333,2,dining table,0.118611947,"[0.0, 12.334526062011719, 223.21546936035156, 137.4346923828125]"
vid1,100,4.170833333,3,sink,0.114324644,"[0.0, 7.817586898803711, 224.0, 132.70773315429688]"
vid1,100,4.170833333,4,bowl,0.099491037,"[8.87144947052002, 4.141245365142822, 222.1213836669922, 125.45140838623047]"
vid1,100,4.170833333,5,traffic light,0.076306,"[11.644094467163086, 98.27176666259766, 24.15407371520996, 119.99690246582031]"
vid1,100,4.170833333,6,cat,0.071771458,"[2.287338972091675, 0.0, 183.98129272460938, 125.18363952636719]"
vid1,110,4.587916667,0,couch,0.150839373,"[2.169606924057007, 0.0, 224.0, 125.9075698852539]"
vid1,110,4.587916667,1,car,0.107961051,"[0.0, 0.0, 224.0, 124.88487243652344]"
vid1,110,4.587916667,2,dining table,0.107155427,"[3.040308952331543, 7.752401828765869, 218.21348571777344, 130.31488037109375]"
vid1,110,4.587916667,3,bowl,0.101164266,"[9.060497283935547, 4.094461917877197, 222.0125274658203, 125.65863800048828]"
vid1,110,4.587916667,4,traffic light,0.096836843,"[11.721982955932617, 98.0964584350586, 24.26763343811035, 121.0797348022461]"
vid1,110,4.587916667,5,sink,0.087209925,"[0.0, 2.0661749839782715, 224.0, 143.52500915527344]"
vid1,110,4.587916667,6,cat,0.069048852,"[53.19160079956055, 0.0, 221.23147583007812, 125.95868682861328]"
vid1,120,5.005,0,person,0.342796206,"[173.86260986328125, 193.30160522460938, 210.14686584472656, 221.58279418945312]"
vid1,120,5.005,1,car,0.312459677,"[216.570068359375, 178.96295166015625, 222.87759399414062, 195.58486938476562]"
vid1,120,5.005,2,sheep,0.181426659,"[171.20777893066406, 193.05105590820312, 212.3401641845703, 222.74404907226562]"
vid1,120,5.005,3,car,0.177460417,"[170.515625, 192.10435485839844, 212.07456970214844, 219.37130737304688]"
vid1,120,5.005,4,bowl,0.142980382,"[0.8204492330551147, 5.380438327789307, 224.0, 124.39193725585938]"
vid1,120,5.005,5,couch,0.136091053,"[0.0, 0.0, 224.0, 126.27491760253906]"
vid1,120,5.005,6,bottle,0.098458074,"[148.81150817871094, 173.51480102539062, 163.8263397216797, 195.86480712890625]"
vid1,120,5.005,7,car,0.097155973,"[0.0, 0.0, 224.0, 125.07627868652344]"
vid1,120,5.005,8,car,0.086856522,"[213.80575561523438, 174.37034606933594, 222.7724609375, 197.3778533935547]"
vid1,120,5.005,9,dining table,0.086743608,"[3.2649035453796387, 8.001588821411133, 224.0, 139.96707153320312]"
vid1,120,5.005,10,sink,0.079160959,"[0.0, 3.9089598655700684, 224.0, 120.51172637939453]"
vid1,120,5.005,11,cat,0.075992115,"[7.188500881195068, 0.0, 221.25596618652344, 145.4282684326172]"
vid1,120,5.005,12,parking meter,0.070984162,"[90.03950500488281, 165.07139587402344, 102.82382202148438, 196.53732299804688]"
vid1,120,5.005,13,sink,0.06643784,"[110.44998931884766, 181.10328674316406, 130.67312622070312, 191.651611328125]"
vid1,120,5.005,14,traffic light,0.065312885,"[138.3751220703125, 95.01318359375, 149.33889770507812, 127.48780059814453]"
vid1,120,5.005,15,person,0.058295507,"[132.64404296875, 167.53201293945312, 145.38150024414062, 194.90484619140625]"
vid1,120,5.005,16,bottle,0.056199886,"[89.9346694946289, 162.8223419189453, 102.86734008789062, 196.46240234375]"
vid1,120,5.005,17,car,0.052875072,"[128.66053771972656, 193.06533813476562, 144.0159912109375, 211.91017150878906]"
vid1,130,5.422083333,0,person,0.543245494,"[171.9574432373047, 212.46859741210938, 183.71900939941406, 224.0]"
vid1,130,5.422083333,1,person,0.24885644,"[210.5850830078125, 190.32568359375, 224.0, 222.6239776611328]"
vid1,130,5.422083333,2,couch,0.148098394,"[2.4823596477508545, 0.0, 224.0, 147.6358642578125]"
vid1,130,5.422083333,3,bowl,0.14492546,"[0.7088268995285034, 5.407701015472412, 224.0, 124.79885864257812]"
vid1,130,5.422083333,4,car,0.142725497,"[208.6162567138672, 187.5524444580078, 224.0, 222.43362426757812]"
vid1,130,5.422083333,5,car,0.138021514,"[141.16453552246094, 176.89024353027344, 159.8609619140625, 222.3936309814453]"
vid1,130,5.422083333,6,car,0.122473747,"[140.9882354736328, 189.73997497558594, 168.66046142578125, 219.22006225585938]"
vid1,130,5.422083333,7,car,0.119297713,"[0.0, 0.0, 224.0, 145.72120666503906]"
vid1,130,5.422083333,8,car,0.111848772,"[141.55076599121094, 200.792724609375, 157.77952575683594, 222.84959411621094]"
vid1,130,5.422083333,9,clock,0.094056696,"[185.35861206054688, 196.82211303710938, 209.57064819335938, 222.52352905273438]"
vid1,130,5.422083333,10,dining table,0.084367588,"[4.530141830444336, 7.247213363647461, 224.0, 151.10142517089844]"
vid1,130,5.422083333,11,sink,0.079088777,"[0.0, 3.932962656021118, 224.0, 120.80490112304688]"
vid1,130,5.422083333,12,cat,0.076784432,"[44.082977294921875, 0.0, 223.28131103515625, 138.18624877929688]"
vid1,130,5.422083333,13,car,0.074642986,"[196.19801330566406, 186.75784301757812, 223.1874237060547, 223.8131103515625]"
vid1,130,5.422083333,14,car,0.073551841,"[140.2889862060547, 168.45272827148438, 155.2267608642578, 210.9946746826172]"
vid1,130,5.422083333,15,traffic light,0.069868021,"[138.36618041992188, 95.07914733886719, 149.315673828125, 127.62238311767578]"
vid1,140,5.839166667,0,sink,0.185779572,"[57.63190841674805, 179.29550170898438, 109.5150375366211, 188.9711456298828]"
vid1,140,5.839166667,1,microwave,0.145641744,"[57.23469161987305, 179.1866912841797, 110.2744369506836, 189.4944610595703]"
vid1,140,5.839166667,2,bowl,0.145183444,"[0.748492419719696, 5.393712997436523, 224.0, 124.64586639404297]"
vid1,140,5.839166667,3,couch,0.13411577,"[0.0, 0.0, 224.0, 126.42756652832031]"
vid1,140,5.839166667,4,car,0.105912007,"[0.0, 0.0, 224.0, 153.0845947265625]"
vid1,140,5.839166667,5,car,0.095529921,"[210.75169372558594, 192.76583862304688, 224.0, 222.43695068359375]"
vid1,140,5.839166667,6,traffic light,0.092273705,"[138.32212829589844, 95.12017059326172, 149.26036071777344, 127.39866638183594]"
vid1,140,5.839166667,7,dining table,0.090090021,"[3.358205556869507, 8.535484313964844, 224.0, 139.50254821777344]"
vid1,140,5.839166667,8,sink,0.079542361,"[0.0, 3.9204230308532715, 224.0, 120.67378234863281]"
vid1,140,5.839166667,9,cat,0.072946571,"[7.807119369506836, 0.0, 221.03646850585938, 146.73135375976562]"
vid1,140,5.839166667,10,car,0.067254305,"[211.4212646484375, 187.4639892578125, 222.82015991210938, 198.22747802734375]"
vid1,150,6.25625,0,bottle,0.211546704,"[126.4255599975586, 174.60604858398438, 140.09291076660156, 213.50906372070312]"
vid1,150,6.25625,1,bowl,0.145487115,"[0.7260107398033142, 5.384522914886475, 224.0, 124.64251708984375]"
vid1,150,6.25625,2,couch,0.134761497,"[0.0, 0.0, 224.0, 126.38694763183594]"
vid1,150,6.25625,3,bottle,0.115795128,"[143.6732177734375, 168.4449920654297, 152.89968872070312, 194.73802185058594]"
vid1,150,6.25625,4,car,0.105463974,"[0.0, 0.0, 224.0, 153.0522003173828]"
vid1,150,6.25625,5,microwave,0.091512285,"[58.9866828918457, 178.9552001953125, 102.96802520751953, 189.642333984375]"
vid1,150,6.25625,6,traffic light,0.091174766,"[138.29930114746094, 95.12713623046875, 149.23635864257812, 127.28655242919922]"
vid1,150,6.25625,7,dining table,0.089661106,"[3.301356315612793, 8.500048637390137, 224.0, 139.4178466796875]"
vid1,150,6.25625,8,sink,0.079950295,"[0.0, 3.922948122024536, 224.0, 120.6773681640625]"
vid1,150,6.25625,9,cat,0.074948795,"[7.827960014343262, 0.0, 221.08628845214844, 146.5635986328125]"
vid1,150,6.25625,10,sink,0.071423687,"[59.0236930847168, 179.0093231201172, 102.34488677978516, 189.076416015625]"
vid1,160,6.673333333,0,bowl,0.145320639,"[0.874316394329071, 5.406184196472168, 224.0, 124.76824951171875]"
vid1,160,6.673333333,1,couch,0.134541139,"[0.0, 0.0, 224.0, 126.49723052978516]"
vid1,160,6.673333333,2,bottle,0.131343707,"[150.6876678466797, 168.58914184570312, 158.20921325683594, 188.24874877929688]"
vid1,160,6.673333333,3,car,0.106689177,"[0.0, 0.0, 224.0, 153.45582580566406]"
vid1,160,6.673333333,4,microwave,0.093493268,"[59.37914276123047, 178.93939208984375, 93.7874755859375, 189.59324645996094]"
vid1,160,6.673333333,5,dining table,0.089774385,"[3.399887800216675, 8.554996490478516, 224.0, 139.6437225341797]"
vid1,160,6.673333333,6,sink,0.080179669,"[0.0, 3.9409563541412354, 224.0, 120.76215362548828]"
vid1,160,6.673333333,7,traffic light,0.079847969,"[138.30316162109375, 95.15765380859375, 149.25469970703125, 127.33601379394531]"
vid1,160,6.673333333,8,bottle,0.076140977,"[111.75240325927734, 178.9617156982422, 120.35565185546875, 191.54103088378906]"
vid1,160,6.673333333,9,cat,0.07458657,"[7.886116981506348, 0.0, 220.9973907470703, 146.7288055419922]"
vid1,160,6.673333333,10,car,0.067355648,"[116.82465362548828, 176.24647521972656, 136.35000610351562, 220.32586669921875]"
vid1,160,6.673333333,11,cup,0.067270994,"[111.64102935791016, 179.6031494140625, 120.29151153564453, 191.9948272705078]"
vid1,160,6.673333333,12,sink,0.059980564,"[57.35358428955078, 179.82264709472656, 94.55803680419922, 189.26536560058594]"
vid1,160,6.673333333,13,traffic light,0.051429026,"[100.33340454101562, 82.20792388916016, 114.312744140625, 121.72917938232422]"
vid1,170,7.090416667,0,bottle,0.331587642,"[159.18971252441406, 169.30531311035156, 165.28475952148438, 190.45774841308594]"
vid1,170,7.090416667,1,bowl,0.145106167,"[0.8449304103851318, 5.409820079803467, 224.0, 124.76936340332031]"
vid1,170,7.090416667,2,couch,0.13489911,"[0.0, 0.0, 224.0, 126.50999450683594]"
vid1,170,7.090416667,3,car,0.107759647,"[0.0, 0.0, 224.0, 153.44761657714844]"
vid1,170,7.090416667,4,dining table,0.089652948,"[3.424949884414673, 8.581246376037598, 224.0, 139.71070861816406]"
vid1,170,7.090416667,5,traffic light,0.083259679,"[138.328857421875, 95.01666259765625, 149.1765594482422, 127.70074462890625]"
vid1,170,7.090416667,6,sink,0.079933621,"[0.0, 3.9407684803009033, 224.0, 120.76445770263672]"
vid1,170,7.090416667,7,cat,0.073563702,"[8.02934741973877, 0.0, 220.862548828125, 146.7921600341797]"
vid1,170,7.090416667,8,traffic light,0.052555084,"[100.34429168701172, 82.21778106689453, 114.27007293701172, 121.67237854003906]"
vid1,180,7.5075,0,bottle,0.513508737,"[164.14747619628906, 171.44857788085938, 170.8578643798828, 186.861083984375]"
vid1,180,7.5075,1,bowl,0.145299807,"[0.9506054520606995, 5.414126396179199, 224.0, 124.68792724609375]"
vid1,180,7.5075,2,couch,0.13506864,"[0.0, 0.0, 224.0, 126.43787384033203]"
vid1,180,7.5075,3,person,0.117344663,"[190.67015075683594, 181.9531707763672, 210.2830047607422, 223.27316284179688]"
vid1,180,7.5075,4,car,0.106921501,"[0.0, 0.0, 224.0, 153.5945587158203]"
vid1,180,7.5075,5,dining table,0.089675598,"[3.4303417205810547, 8.599331855773926, 224.0, 139.65965270996094]"
vid1,180,7.5075,6,traffic light,0.087490484,"[138.3206024169922, 94.9319839477539, 149.20147705078125, 127.83404541015625]"
vid1,180,7.5075,7,sink,0.079946995,"[0.0, 3.9389781951904297, 224.0, 120.70423126220703]"
vid1,180,7.5075,8,cat,0.073231347,"[8.088118553161621, 0.0, 221.02548217773438, 146.84080505371094]"
vid1,180,7.5075,9,traffic light,0.054069102,"[100.33177947998047, 82.25688171386719, 114.25183868408203, 121.71715545654297]"
vid1,190,7.924583333,0,traffic light,0.451232135,"[26.662288665771484, 71.55120086669922, 36.87294006347656, 102.65985870361328]"
vid1,190,7.924583333,1,traffic light,0.367516667,"[44.137508392333984, 83.39971923828125, 52.5323486328125, 109.14493560791016]"
vid1,190,7.924583333,2,bottle,0.268523514,"[204.88868713378906, 129.4629364013672, 212.10501098632812, 152.2081756591797]"
vid1,190,7.924583333,3,car,0.170644358,"[1.6903564929962158, 0.0, 224.0, 109.890380859375]"
vid1,190,7.924583333,4,bottle,0.140869156,"[129.4851531982422, 111.18455505371094, 137.44949340820312, 134.78228759765625]"
vid1,190,7.924583333,5,car,0.107747257,"[167.12815856933594, 147.88648986816406, 177.84841918945312, 155.5323028564453]"
vid1,190,7.924583333,6,car,0.090538688,"[69.56297302246094, 90.99092864990234, 75.83662414550781, 106.01192474365234]"
vid1,190,7.924583333,7,sink,0.080018841,"[5.175018310546875, 2.933851957321167, 224.0, 105.06017303466797]"
vid1,190,7.924583333,8,cat,0.07843855,"[12.873796463012695, 0.0, 220.76388549804688, 108.02263641357422]"
vid1,190,7.924583333,9,bottle,0.070421822,"[69.85641479492188, 89.96009063720703, 75.6033706665039, 106.56568145751953]"
vid1,190,7.924583333,10,parking meter,0.063264802,"[50.5164794921875, 126.9541244506836, 65.29517364501953, 169.27244567871094]"
vid1,190,7.924583333,11,couch,0.057134703,"[2.492263078689575, 1.615378975868225, 224.0, 111.22882080078125]"
vid1,190,7.924583333,12,bottle,0.050570209,"[51.14723205566406, 127.29035186767578, 64.79386901855469, 169.25497436523438]"
vid1,200,8.341666667,0,car,0.266372472,"[0.0, 0.0, 224.0, 110.22046661376953]"
vid1,200,8.341666667,1,traffic light,0.201587737,"[58.24159240722656, 147.13059997558594, 64.54886627197266, 169.9039764404297]"
vid1,200,8.341666667,2,bottle,0.182491153,"[77.39878845214844, 139.0806427001953, 82.1613540649414, 149.97787475585938]"
vid1,200,8.341666667,3,traffic light,0.174258202,"[27.879592895507812, 70.98395538330078, 37.82993698120117, 100.24430084228516]"
vid1,200,8.341666667,4,traffic light,0.123231955,"[58.44374084472656, 189.7781219482422, 65.0485610961914, 210.1167449951172]"
vid1,200,8.341666667,5,car,0.11393898,"[33.238155364990234, 109.73241424560547, 40.660701751708984, 118.07624053955078]"
vid1,200,8.341666667,6,person,0.092053458,"[211.6287841796875, 145.20603942871094, 220.6321563720703, 167.87924194335938]"
vid1,200,8.341666667,7,sink,0.08403901,"[0.6915661692619324, 2.3608295917510986, 224.0, 105.4928207397461]"
vid1,200,8.341666667,8,traffic light,0.079395905,"[51.06133270263672, 126.0929183959961, 64.8917465209961, 167.3520050048828]"
vid1,200,8.341666667,9,cat,0.072904557,"[3.430384635925293, 0.0, 219.81797790527344, 108.79573059082031]"
vid1,200,8.341666667,10,car,0.063960686,"[103.00682830810547, 202.25514221191406, 120.87296295166016, 212.93734741210938]"
vid1,200,8.341666667,11,bottle,0.063642256,"[212.45692443847656, 145.77748107910156, 220.43148803710938, 165.23167419433594]"
vid1,200,8.341666667,12,parking meter,0.059510566,"[51.26981735229492, 124.56632232666016, 64.957763671875, 167.77012634277344]"
vid1,200,8.341666667,13,couch,0.057546921,"[0.0, 1.4092071056365967, 224.0, 111.01898956298828]"
vid1,200,8.341666667,14,bottle,0.052051682,"[173.61282348632812, 114.83184814453125, 181.8383026123047, 131.62940979003906]"
vid1,210,8.75875,0,traffic light,0.199576199,"[46.65615463256836, 81.35877990722656, 53.59368133544922, 105.88510131835938]"
vid1,210,8.75875,1,car,0.178094611,"[1.9810974597930908, 0.0, 224.0, 107.85032653808594]"
vid1,210,8.75875,2,bottle,0.171194315,"[77.12847900390625, 136.5369415283203, 82.30068969726562, 148.01609802246094]"
vid1,210,8.75875,3,car,0.130171135,"[164.93878173828125, 204.28970336914062, 197.25030517578125, 223.13467407226562]"
vid1,210,8.75875,4,traffic light,0.129681155,"[28.504587173461914, 69.88911437988281, 38.17152786254883, 88.96963500976562]"
vid1,210,8.75875,5,parking meter,0.125432134,"[70.78199768066406, 108.56336212158203, 79.106201171875, 143.00942993164062]"
vid1,210,8.75875,6,traffic light,0.119732425,"[42.54392623901367, 156.9755859375, 47.15936279296875, 174.16397094726562]"
vid1,210,8.75875,7,traffic light,0.092847228,"[59.29318618774414, 186.75433349609375, 65.59913635253906, 206.4944305419922]"
vid1,210,8.75875,8,bottle,0.081258968,"[70.44488525390625, 105.85667419433594, 78.25099182128906, 136.0179901123047]"
vid1,210,8.75875,9,sink,0.078117028,"[0.0, 2.084341526031494, 224.0, 79.2663345336914]"
vid1,210,8.75875,10,parking meter,0.060629893,"[71.05023956298828, 88.23239135742188, 76.89727020263672, 107.29792785644531]"
vid1,210,8.75875,11,car,0.054080088,"[104.57746887207031, 198.23573303222656, 120.8293685913086, 210.32266235351562]"
vid1,210,8.75875,12,parking meter,0.050384674,"[76.82384490966797, 135.6505889892578, 82.22502136230469, 147.9357147216797]"
vid1,220,9.175833333,0,car,0.159407511,"[0.21134155988693237, 0.0, 224.0, 107.7348861694336]"
vid1,220,9.175833333,1,traffic light,0.151876599,"[37.320518493652344, 172.48797607421875, 46.597408294677734, 182.30374145507812]"
vid1,220,9.175833333,2,parking meter,0.133587137,"[70.29349517822266, 87.33783721923828, 77.73236083984375, 111.35943603515625]"
vid1,220,9.175833333,3,bottle,0.103685528,"[180.91390991210938, 118.94743347167969, 189.75393676757812, 145.62322998046875]"
vid1,220,9.175833333,4,bottle,0.095981568,"[209.1381378173828, 139.73779296875, 220.2379913330078, 163.2420196533203]"
vid1,220,9.175833333,5,sink,0.081012584,"[0.0, 2.0783214569091797, 224.0, 81.8807144165039]"
vid1,220,9.175833333,6,person,0.080476731,"[209.1763916015625, 139.6322784423828, 220.45285034179688, 170.47425842285156]"
vid1,220,9.175833333,7,traffic light,0.079741389,"[60.394039154052734, 184.28834533691406, 66.5989761352539, 204.0684356689453]"
vid1,220,9.175833333,8,parking meter,0.07059218,"[71.40486907958984, 104.7671890258789, 79.6047592163086, 138.12916564941406]"
vid1,220,9.175833333,9,car,0.065099791,"[212.15867614746094, 195.73428344726562, 222.7528076171875, 210.84933471679688]"
vid1,220,9.175833333,10,traffic light,0.060233604,"[47.43699645996094, 80.50557708740234, 54.674922943115234, 108.60393524169922]"
vid1,220,9.175833333,11,car,0.059830088,"[70.77447509765625, 87.45067596435547, 78.0975112915039, 109.28898620605469]"
vid1,230,9.592916667,0,bottle,0.300590456,"[163.8406524658203, 94.10652160644531, 169.915283203125, 120.00208282470703]"
vid1,230,9.592916667,1,bottle,0.133411676,"[140.5799102783203, 151.1488800048828, 145.24566650390625, 168.4835968017578]"
vid1,230,9.592916667,2,car,0.117218435,"[0.8228076100349426, 0.0, 224.0, 108.8122329711914]"
vid1,230,9.592916667,3,traffic light,0.096952297,"[48.25657653808594, 79.6463394165039, 59.303260803222656, 106.21936798095703]"
vid1,230,9.592916667,4,bottle,0.087740086,"[209.3679962158203, 136.5994873046875, 219.71751403808594, 163.0927734375]"
vid1,230,9.592916667,5,car,0.086171389,"[72.99397277832031, 86.451171875, 78.99431610107422, 103.87151336669922]"
vid1,230,9.592916667,6,sink,0.084930032,"[0.0, 2.119901180267334, 224.0, 82.63340759277344]"
vid1,230,9.592916667,7,bottle,0.082789592,"[129.97572326660156, 105.48543548583984, 138.89715576171875, 132.14271545410156]"
vid1,230,9.592916667,8,person,0.06390065,"[209.4521484375, 136.7908935546875, 219.8216552734375, 160.2152862548828]"
vid1,230,9.592916667,9,traffic light,0.060395792,"[103.59716033935547, 173.66366577148438, 112.67904663085938, 193.2844696044922]"
vid1,230,9.592916667,10,bottle,0.059904527,"[27.306055068969727, 164.98699951171875, 37.10175323486328, 181.52357482910156]"
vid1,230,9.592916667,11,bottle,0.055859685,"[181.2316436767578, 116.98233795166016, 189.97552490234375, 146.6055450439453]"
vid1,240,10.01,0,traffic light,0.27994898,"[50.74260711669922, 79.41342163085938, 56.73821258544922, 102.14900970458984]"
vid1,240,10.01,1,traffic light,0.266360343,"[0.0, 201.47909545898438, 10.976966857910156, 212.318603515625]"
vid1,240,10.01,2,bottle,0.178717211,"[163.96923828125, 92.93864440917969, 169.86085510253906, 118.5781478881836]"
vid1,240,10.01,3,parking meter,0.149808601,"[54.30030822753906, 98.03453826904297, 62.12025451660156, 112.3074951171875]"
vid1,240,10.01,4,person,0.138538286,"[209.46511840820312, 137.67469787597656, 219.090087890625, 160.95718383789062]"
vid1,240,10.01,5,traffic light,0.136922479,"[62.893924713134766, 177.747314453125, 68.43498229980469, 197.05332946777344]"
vid1,240,10.01,6,car,0.099190049,"[0.15175087749958038, 199.8404083251953, 10.987878799438477, 209.65452575683594]"
vid1,240,10.01,7,traffic light,0.094366491,"[50.10182571411133, 78.37736511230469, 59.78619384765625, 107.41761016845703]"
vid1,240,10.01,8,car,0.091795079,"[106.83515167236328, 190.2606964111328, 122.42575073242188, 202.70870971679688]"
vid1,240,10.01,9,car,0.090058416,"[0.0, 0.0, 224.0, 88.12374877929688]"
vid1,240,10.01,10,traffic light,0.078431465,"[54.492069244384766, 98.49051666259766, 60.59514236450195, 112.45529174804688]"
